experiment,query,rank,score,chunk_doc,chunk_text_snippet
recursive_256_ov16,25. Who is the Grievance Officer and how can they be contacted?,3,0.1987377405166626,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_256_ov16,26. What contact details are provided for data grievance (email/phone/address)?,1,0.5555285215377808,Indian Oil Priivacy policy.pdf,"harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third Party against IOCL in this regard. 18. CHANGES TO THIS PRIVACY POLICY The Policy is subject to modification s from time to time. If IOCL decide s to change this Policy, IOCL shall publish th"
recursive_256_ov16,26. What contact details are provided for data grievance (email/phone/address)?,2,0.46636658906936646,Indian Oil Priivacy policy.pdf,"AND RETAINS DATA SUBJECT ’S INFORMATION Details about the primary entity which handles and retains the Information is provided below: Indian Oil Corporation Limited having its registered office at: IndianOil Bhavan G-9, Ali Yavar Jung Marg Bandra [East] Mumbai – 400051 India 16. REVIEW OF INFORMATIO"
recursive_256_ov16,26. What contact details are provided for data grievance (email/phone/address)?,3,0.3908618986606598,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_256_ov16,27. How will IOCL notify users if it changes the Privacy Policy?,1,0.5897036790847778,Indian Oil Priivacy policy.pdf,"over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3. GOVERNING LAW IOCL is an organisation based and existing in India and is thus bound by the laws of the Republic of India. This Privacy Policy has been"
recursive_256_ov16,27. How will IOCL notify users if it changes the Privacy Policy?,2,0.5591879487037659,Indian Oil Priivacy policy.pdf,"harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third Party against IOCL in this regard. 18. CHANGES TO THIS PRIVACY POLICY The Policy is subject to modification s from time to time. If IOCL decide s to change this Policy, IOCL shall publish th"
recursive_256_ov16,27. How will IOCL notify users if it changes the Privacy Policy?,3,0.5084918141365051,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_256_ov16,28. What are the stated objectives of the Privacy Policy?,1,0.5562653541564941,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_256_ov16,28. What are the stated objectives of the Privacy Policy?,2,0.4783124029636383,Indian Oil Priivacy policy.pdf,"over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3. GOVERNING LAW IOCL is an organisation based and existing in India and is thus bound by the laws of the Republic of India. This Privacy Policy has been"
recursive_256_ov16,28. What are the stated objectives of the Privacy Policy?,3,0.45616766810417175,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_256_ov16,29. How does IOCL handle data when providing mobile apps or website accounts?,1,0.7439653873443604,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_256_ov16,29. How does IOCL handle data when providing mobile apps or website accounts?,2,0.5946911573410034,Indian Oil Priivacy policy.pdf,"reporting obligation , including compliance with requests from the Government of India or any Governmental Agency ; (c) To send marketing as well as non-marketing commercial communications to the Data Subject ; (d) To send the Data Subject notifications that the Data Subject has specifically request"
recursive_256_ov16,29. How does IOCL handle data when providing mobile apps or website accounts?,3,0.5477970838546753,Indian Oil Priivacy policy.pdf,"over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3. GOVERNING LAW IOCL is an organisation based and existing in India and is thus bound by the laws of the Republic of India. This Privacy Policy has been"
recursive_256_ov16,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",1,0.6399944424629211,Indian Oil Priivacy policy.pdf,"reporting obligation , including compliance with requests from the Government of India or any Governmental Agency ; (c) To send marketing as well as non-marketing commercial communications to the Data Subject ; (d) To send the Data Subject notifications that the Data Subject has specifically request"
recursive_256_ov16,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",2,0.6149011850357056,Indian Oil Priivacy policy.pdf,"over which IOCL does not have any control or ownership, and which operates independently on its own is hereinafter referred to as a ""Third Party"". 3. GOVERNING LAW IOCL is an organisation based and existing in India and is thus bound by the laws of the Republic of India. This Privacy Policy has been"
recursive_256_ov16,"30. How does IOCL handle data collected by its Agents (dealers, distributors, contractors)?",3,0.600982666015625,Indian Oil Priivacy policy.pdf,"such Information and transfers it to IOCL for a business requirement ; (c) when Data Subject downloads IOCL’s mobile applications or visits any of the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of"
recursive_512_ov8,1. What is the purpose of IOCL's Data Privacy Policy?,1,0.7337642312049866,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,1. What is the purpose of IOCL's Data Privacy Policy?,2,0.7272171378135681,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,1. What is the purpose of IOCL's Data Privacy Policy?,3,0.6974219083786011,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,2. To whom does this Privacy Policy apply?,1,0.5427099466323853,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,2. To whom does this Privacy Policy apply?,2,0.4841429591178894,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov8,2. To whom does this Privacy Policy apply?,3,0.4762306213378906,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,3. Which laws govern IOCL's Privacy Policy?,1,0.6285228729248047,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,3. Which laws govern IOCL's Privacy Policy?,2,0.6207690238952637,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,3. Which laws govern IOCL's Privacy Policy?,3,0.6178350448608398,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,4. How does the policy define an “Agent”?,1,0.3733075261116028,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov8,4. How does the policy define an “Agent”?,2,0.26055723428726196,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,4. How does the policy define an “Agent”?,3,0.22932124137878418,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,5. What is the definition of “Data Subject”?,1,0.47165828943252563,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,5. What is the definition of “Data Subject”?,2,0.4130338430404663,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,5. What is the definition of “Data Subject”?,3,0.3681489825248718,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,6. What does the policy mean by “Information”?,1,0.5348255634307861,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,6. What does the policy mean by “Information”?,2,0.47425180673599243,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,6. What does the policy mean by “Information”?,3,0.4558071792125702,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,7. How does IOCL collect personal information from data subjects?,1,0.732302188873291,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,7. How does IOCL collect personal information from data subjects?,2,0.690828800201416,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,7. How does IOCL collect personal information from data subjects?,3,0.5813053250312805,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,8. For what purposes does IOCL collect and use personal information?,1,0.7631446123123169,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,8. For what purposes does IOCL collect and use personal information?,2,0.6847491264343262,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,8. For what purposes does IOCL collect and use personal information?,3,0.5923227667808533,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,9. When is IOCL allowed to process data without additional consent?,1,0.735695481300354,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,9. When is IOCL allowed to process data without additional consent?,2,0.7256683111190796,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,9. When is IOCL allowed to process data without additional consent?,3,0.6603158712387085,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,10. Under what circumstances will IOCL share personal information with third parties?,1,0.7378045320510864,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,10. Under what circumstances will IOCL share personal information with third parties?,2,0.7046753168106079,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,10. Under what circumstances will IOCL share personal information with third parties?,3,0.5981103181838989,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,11. Does IOCL disclose information to government agencies? When?,1,0.6300333738327026,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,11. Does IOCL disclose information to government agencies? When?,2,0.5744724273681641,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,11. Does IOCL disclose information to government agencies? When?,3,0.5659193396568298,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,12. How does IOCL treat statistical information shared with third parties?,1,0.6905328035354614,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,12. How does IOCL treat statistical information shared with third parties?,2,0.6526428461074829,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,12. How does IOCL treat statistical information shared with third parties?,3,0.567833662033081,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",1,0.644203782081604,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",2,0.599258303642273,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,"13. Does IOCL transfer personal information outside India? If yes, under what conditions?",3,0.5868844985961914,Indian Oil Priivacy policy.pdf,"Indian Oil Corporation Limited DATA PRIVACY POLICY 1. INTRODUCTION Indian Oil Corporation Limited is a company incorporated under the laws of India, having its registered office at IndianOil Bhavan, G -9, Ali Yavar Jung Marg, Bandra [East], Mumbai – 400051, India [Hereinafter referred to as “We” or "
recursive_512_ov8,14. What safeguards are described for cross-border transfers (if any)?,1,0.2521570324897766,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,14. What safeguards are described for cross-border transfers (if any)?,2,0.19834275543689728,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,14. What safeguards are described for cross-border transfers (if any)?,3,0.17123490571975708,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,15. How can a Data Subject give or withdraw consent?,1,0.6122576594352722,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,15. How can a Data Subject give or withdraw consent?,2,0.563926637172699,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,15. How can a Data Subject give or withdraw consent?,3,0.40988823771476746,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,16. What happens if a Data Subject withdraws consent?,1,0.5854485034942627,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,16. What happens if a Data Subject withdraws consent?,2,0.5045568943023682,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,16. What happens if a Data Subject withdraws consent?,3,0.3069525361061096,Indian Oil Priivacy policy.pdf,Indian Oil Corporation Limited                                            DATA PRIVACY POLICY
recursive_512_ov8,17. What data security practices does IOCL claim to implement?,1,0.6753830909729004,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,17. What data security practices does IOCL claim to implement?,2,0.6465705633163452,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,17. What data security practices does IOCL claim to implement?,3,0.6336705088615417,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,18. How long does IOCL retain personal information?,1,0.5649017095565796,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,18. How long does IOCL retain personal information?,2,0.5632538199424744,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,18. How long does IOCL retain personal information?,3,0.5632190704345703,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,19. Under what circumstances will IOCL anonymize data?,1,0.6477869749069214,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,19. Under what circumstances will IOCL anonymize data?,2,0.6361228823661804,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,19. Under what circumstances will IOCL anonymize data?,3,0.6345089077949524,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,20. How can a Data Subject request access or correction of their information?,1,0.5893486738204956,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,20. How can a Data Subject request access or correction of their information?,2,0.5889304876327515,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,20. How can a Data Subject request access or correction of their information?,3,0.46171313524246216,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,21. What is IOCL’s process for reviewing and amending user information?,1,0.5959775447845459,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,21. What is IOCL’s process for reviewing and amending user information?,2,0.5647702217102051,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,21. What is IOCL’s process for reviewing and amending user information?,3,0.5539528131484985,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,22. How does the policy address processing of employee information?,1,0.4365306794643402,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,22. How does the policy address processing of employee information?,2,0.4172515571117401,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,22. How does the policy address processing of employee information?,3,0.3556927442550659,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,23. What are the consequences if the Data Subject fails to provide required information?,1,0.607552707195282,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,23. What are the consequences if the Data Subject fails to provide required information?,2,0.5617243647575378,Indian Oil Priivacy policy.pdf,for reviewing or requesting amendment to certain information that Data Subject considers to be incorrect or wrong. IOCL shall process such requests from Data Subject in accordance with applicable law. IOCL shall not be responsible for the authenticity of the Information provided by the Data Subject 
recursive_512_ov8,23. What are the consequences if the Data Subject fails to provide required information?,3,0.41517436504364014,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
recursive_512_ov8,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,1,0.6602214574813843,Indian Oil Priivacy policy.pdf,"the Data Subject due to Data Subject’s failure to provide such Information. IOCL and/or its Agents, employees, directors, associates, etc. shall be indemnified by the Data Subject and held harmless from any complaints, legal proceedings or claims filed or initiated by the Data Subject or any Third P"
recursive_512_ov8,24. Does IOCL disclaim liability for inability to provide services when information is not provided?,2,0.631963849067688,Indian Oil Priivacy policy.pdf,"the websites owned by IOCL and/or creates an account on the mobile applications or the website s. (d) when Data Subject, which also includes employees of IOCL, directly elects to share their Information with IOCL. 7. WHY IOCL COLLECT S DATA SUBJECT ’S INFORMATION [PURPOSE] IOCL uses the Information "
